what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_CA",1486407231505
processors,sysinfo,,,"4",1486407231506
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1486407231506
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1486407231506
java.specification.name,sysinfo,,,"Java Platform API Specification",1486407231506
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1486407231506
java.specification.version,sysinfo,,,"1.6",1486407231506
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1486407231506
java.version,sysinfo,,,"1.6.0_23",1486407231506
java.vm.info,sysinfo,,,"mixed mode",1486407231506
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1486407231506
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1486407231506
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1486407231506
java.vm.specification.version,sysinfo,,,"1.0",1486407231506
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1486407231506
java.vm.version,sysinfo,,,"19.0-b09",1486407231506
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1486407233393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407245431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407246497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407247892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407310454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407339420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407339760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407341116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407341183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407342581
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1486407343304
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407343486
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1486407343955
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1486407344195
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1486407344346
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1486407344349
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1486407530210
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1486407530212
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1486407530213
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1486407530215
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1486407530216
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1486407530218
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1486407530219
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1486407530220
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1486407530220
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1486407530222
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1486407530224
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1486407530227
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1486407530228
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1486407530230
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1486407530230
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1486407530231
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1486407530232
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1486407530235
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1486407530237
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1486407530239
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1486407530241
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1486407530270
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1486407530272
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1486407530274
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1486407530275
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1486407530277
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1486407530278
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1486407530279
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1486407530282
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1486407530283
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1486407530287
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1486407530289
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1486407530290
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1486407530292
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1486407530294
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1486407530295
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1486407530297
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1486407530298
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1486407530301
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1486407530302
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1486407530304
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1486407530307
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1486407530309
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1486407530311
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1486407530312
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1486407530314
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1486407530315
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1486407530317
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1486407530319
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1486407530320
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1486407530322
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1486407530324
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1486407530325
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1486407530326
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1486407530329
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1486407530330
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1486407530333
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1486407530335
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1486407530337
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1486407530339
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1486407530340
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1486407530342
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1486407530342
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1486407530344
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1486407530346
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1486407530348
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1486407530349
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1486407530351
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1486407530353
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1486407530356
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1486407530357
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1486407530360
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1486407530362
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1486407530365
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1486407530368
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1486407530369
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1486407530369
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1486407530371
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1486407530373
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1486407530375
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1486407530375
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1486407530376
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1486407530378
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1486407530379
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1486407530380
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1486407530382
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1486407530384
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1486407530386
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1486407530388
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1486407530390
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1486407530391
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1486407530392
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1486407530394
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1486407530395
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1486407530396
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1486407530396
os,sysinfo,,,"win32",1486407530403
arch,sysinfo,,,"x86",1486407530403
ws,sysinfo,,,"win32",1486407530403
locale,sysinfo,,,"en_CA",1486407530403
processors,sysinfo,,,"4",1486407530403
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1486407530403
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1486407530403
java.specification.name,sysinfo,,,"Java Platform API Specification",1486407530403
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1486407530403
java.specification.version,sysinfo,,,"1.6",1486407530403
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1486407530403
java.version,sysinfo,,,"1.6.0_23",1486407530403
java.vm.info,sysinfo,,,"mixed mode",1486407530403
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1486407530403
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1486407530403
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1486407530403
java.vm.specification.version,sysinfo,,,"1.0",1486407530403
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1486407530403
java.vm.version,sysinfo,,,"19.0-b09",1486407530403
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486407534702
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1486407534767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407781275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407798041
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1486407798062
executed,command,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project.commands.quartus",1486407799314
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1486407799605
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1486407799621
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1486407799624
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1486407799627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407802801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407805903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486407810806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408040371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408042921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408156853
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1486408158621
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1486408158631
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486408185319
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1486408189388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408199311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408204918
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1486408212591
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1486408227080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408228245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408228453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408257792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408270403
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486408270461
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486408276684
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1486408277321
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1486408277372
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 4, 'other error'",1486408283859
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/f/curriculum/CPEN391/Exercises/1.8/NIOS_II_System_391_For_Students/software/sdcard/sdcard.elf] return code: 4, 'other error'",1486408291016
error,log,,,"Downloading ELF Process failed",1486408291032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408291130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408296540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408311001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408314930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408347689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408352186
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486408353220
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486408358404
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486408358869
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 8",1486408361664
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/f/curriculum/CPEN391/Exercises/1.8/NIOS_II_System_391_For_Students/software/sdcard/sdcard.elf] return code: 8",1486408366041
error,log,,,"Downloading ELF Process failed",1486408366053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408366078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486408530756
