what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1484686787354
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1484686791476
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1484686792471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686795290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686866450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686866462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686870652
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1484686870659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686882571
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1484686884231
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1484686884284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686901005
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1484686901021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686907900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686926064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686930519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686997727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484686997738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687004330
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1484687004336
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1484687006153
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1484687012240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687016487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687026352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687031710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687114838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687114849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687118049
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1484687118056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687119200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687120426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687120452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1484687123450
